"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"781","Apibacter",3.01358408652957e-05,1528,0.0263886214824873,-2.19337325131906e-05,3.22184422943e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.26026371885998,8.27090659218152e-08,-2.65073421758415e-06,2.81615234942778e-06,-0.0212923273158625,"control-case",0.0212923273158625
"782","Bergeyella",1.73826441455766e-05,2066,0.705928077853929,-1.03116798834996e-05,1.73826441455766e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.51519011990102e-08,-7.41477399119499e-07,8.11781201517519e-07,-0.0308758263773632,"control-case",0.0308758263773632
"783","Chryseobacterium",-5.02728480219093e-05,1458,0.0104951346616984,-3.91785853287691e-05,8.45936247527378e-07,"Wilcoxon rank sum test with continuity correction","two.sided",0.20471036345397,-5.09400429852474e-05,-9.24985656021513e-05,-9.38152036834342e-06,0.49618428401274,"control-case",0.49618428401274
"784","Cloacibacterium",-1.74800079778149e-05,1567,0.0421760224468238,-1.84537466831114e-05,3.35064845950449e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.311363225473962,-3.22165995582992e-06,-6.63874516558658e-06,1.95425253926742e-07,0.637452058985987,"control-case",0.637452058985987
"785","Cruoricaptor",-3.07712160421416e-05,2019,0.88079182879294,-1.21505509234567e-05,1.65083812574571e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.41148739738486e-06,-1.03296900817606e-05,1.71526648765303e-05,-0.689970090511956,"control-case",0.689970090511956
"786","Elizabethkingia",-2.03653709295327e-05,1554,0.0362005588140949,-3.87850885450244e-05,-1.94565903343244e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.291650589054425,-6.25904370187671e-06,-1.24300902745256e-05,-8.79971292277894e-08,0.43781859894182,"control-case",0.43781859894182
"787","Empedobacter",3.90851969148482e-05,1543,0.0317232277260055,-4.0359962000344e-05,3.90851969148482e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.277278966869284,-2.6984028780526e-06,-5.58452471823905e-06,1.87718962133854e-07,0.401686243121171,"control-case",0.401686243121171
"788","Epilithonimonas",-2.05621581507104e-05,1558,0.0379571428055803,-2.05621581507104e-05,2.03246062959821e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.296344922516572,-1.04516411460546e-06,-2.54227140225166e-06,4.51943173040741e-07,0.291209804185469,"control-case",0.291209804185469
"789","Faecalibacter",-6.40709786165422e-05,1476,0.013428587479494,-6.40709786165422e-05,1.82581672790129e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.222294312728083,-2.8044690185634e-06,-5.85385398272962e-06,2.4491594560282e-07,1.02260995906427,"control-case",1.02260995906427
"790","Kaistella",-5.01972337955504e-06,1604,0.0639126003379211,-1.8294460231032e-05,8.2550093500663e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.389572527717657,-4.32742689090821e-06,-9.40276374713419e-06,7.47909965317781e-07,0.384296153854662,"control-case",0.384296153854662
"791","Ornithobacterium",-2.09947192190492e-05,1730,0.213773764766447,-3.6601066868243e-05,-5.38836672280482e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.66352225479435,-5.55271254098951e-06,-1.19125602387809e-05,8.07135156801858e-07,0.517209345460758,"control-case",0.517209345460758
"792","Riemerella",2.81199043998464e-05,1656,0.109324780944166,-6.22313184085182e-05,2.81199043998464e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.488141732745877,-2.23771069455511e-06,-5.16584610907155e-06,6.90424719961324e-07,0.483798176703246,"control-case",0.483798176703246
"793","Haliscomenobacter",1.69342421070889e-05,1794,0.350484011038824,-1.14859097505116e-05,1.69342421070889e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.837995964457989,-2.78157448029482e-07,-1.33633516460529e-06,7.80020268546328e-07,0.122847236428955,"control-case",0.122847236428955
"794","Aureispira",-1.56586869845973e-05,1711,0.181820997037536,-1.56586869845973e-05,1.51973003439239e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.614807130493712,-4.51613252522363e-07,-1.42758580972356e-06,5.24359304678833e-07,0.290132388828656,"control-case",0.290132388828656
"795","Saprospira",-1.28211283707078e-05,1613,0.0704116272486698,-1.28211283707078e-05,2.11508409936942e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.407727329036829,-6.32096030313837e-07,-1.63527427977148e-06,3.71082219143806e-07,0.390069320666414,"control-case",0.390069320666414
"796","Anseongella",1.78379589135706e-05,1806,0.381247499805933,-1.69206454999293e-05,1.78379589135706e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.870014306823145,-6.00064096259231e-07,-1.75372458103583e-06,5.53596388517371e-07,0.241358572244585,"control-case",0.241358572244585
"797","Mucilaginibacter",-5.72458216899056e-07,1626,0.0807479775117412,-4.25058226340406e-05,1.82690603477587e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.431198853974803,-1.53893272026919e-05,-3.28566610977029e-05,2.07800669231901e-06,0.391342777844959,"control-case",0.391342777844959
"798","Olivibacter",1.71168015727075e-05,1475,0.0132552982344931,-4.64799453525284e-05,1.71168015727075e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.222294312728083,-2.80898778553982e-06,-5.14028434259994e-06,-4.77691228479692e-07,0.737454389043813,"control-case",0.737454389043813
"799","Pedobacter",-2.09859769528784e-05,1380,0.00332040957213721,-6.01216225331459e-05,-2.71985945307542e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.13505087269361,-1.98605549093347e-05,-3.65495481522535e-05,-3.17156166641581e-06,0.617925379193639,"control-case",0.617925379193639
"800","Pseudopedobacter",1.91132583262389e-05,1562,0.0397857008824579,-2.23706584675109e-05,1.91132583262389e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.300909811164059,-1.33051471031464e-06,-2.88461583330289e-06,2.23586412673609e-07,0.499975928385889,"control-case",0.499975928385889
"801","Solitalea",2.29430202433001e-05,1665,0.119305015800139,-3.19776635152959e-05,2.29430202433001e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.515319800181019,-1.36512290004891e-06,-3.45154305633981e-06,7.21297256241999e-07,0.364488880628566,"control-case",0.364488880628566
"802","Sphingobacterium",-2.09606421471473e-05,1524,0.0251042609048821,-1.38306998960942e-05,-2.11145635024249e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.252816279656231,-2.18097108748533e-05,-4.32249773374228e-05,-3.94444412283741e-07,0.497876918503365,"control-case",0.497876918503365
"803","Cyclonatronum",2.52816855860568e-05,1775,0.305096815545278,-1.3653062533627e-05,2.52816855860568e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.795139801976653,1.36360158365775e-07,-1.0047917025954e-06,1.27751201932695e-06,-0.0691958747028789,"control-case",0.0691958747028789
"804","Bacteriovorax",-1.10359807543133e-05,1379,0.00326898879151091,-1.10359807543133e-05,1.82077397584877e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.13505087269361,-3.23017335544876e-07,-1.12791275986685e-06,4.81878088777098e-07,0.247954850592464,"control-case",0.247954850592464
"805","Halobacteriovorax",-1.72905598768056e-05,1556,0.037069992467026,-1.72905598768056e-05,2.19079669313868e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.294527564838002,-9.05171221941931e-07,-2.15927761789248e-06,3.48935174008623e-07,0.462351827278722,"control-case",0.462351827278722
"806","Bdellovibrio",-2.40799880736421e-05,1810,0.391859638650925,-2.40799880736421e-05,3.49652492406758e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.875893739951947,-6.9189476258396e-07,-2.98325890061993e-06,1.59946937545201e-06,0.109177471089087,"control-case",0.109177471089087
"807","Micavibrio",8.18006783321251e-06,1882.5,0.613188938099344,-5.70311935385341e-06,8.18006783321251e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-7.5643104229676e-08,-5.87571526592286e-07,4.36285318132934e-07,0.0657667182052764,"control-case",0.0657667182052764
"808","Fluviispira",-6.64996619215014e-06,1552,0.0353475181354244,-6.64996619215014e-06,6.76428686207957e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.29072919837161,-5.3393739380985e-07,-1.00952591529272e-06,-5.83488723269822e-08,0.628690753308413,"control-case",0.628690753308413
"809","Silvanigrella",3.82976191706125e-06,1922,0.753181940588415,-5.89010687365188e-06,3.82976191706125e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.18416426356138e-07,-4.99804449857831e-07,2.62971597145556e-07,0.166138747440658,"control-case",0.166138747440658
"810","Caldisericum",-5.86617021296493e-06,1551,0.0348717638089169,-5.86617021296493e-06,1.10194658864885e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.290653388318469,-4.19333492418687e-07,-9.26271820482841e-07,8.76048356454664e-08,0.63721424232986,"control-case",0.63721424232986
"811","Caldithrix",2.20883399867692e-05,2033,0.827670173015511,-2.05792278297014e-05,2.20883399867692e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.76953626408721e-07,-9.99697949970647e-07,1.75360520278809e-06,-0.158549419435998,"control-case",0.158549419435998
"812","Hippea",8.84682352015108e-06,1794.5,0.351732830539499,-1.12192511879083e-05,8.84682352015108e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.838817162148896,-6.22119914541646e-07,-1.50087913444633e-06,2.56639305363037e-07,0.440612974163612,"control-case",0.440612974163612
"813","Aliarcobacter",2.03028061121885e-05,1511,0.0212966855580228,1.4579701277164e-06,-1.64735757319967e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.242244242194306,-5.06499309276318e-06,-1.1541247084613e-05,1.41126089908668e-06,0.385968051902388,"control-case",0.385968051902388
"814","Arcobacter",-1.04284807445733e-05,1594,0.057280437536673,-3.59482300793581e-05,1.50912606662334e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.363495379299503,-4.34337205311006e-06,-1.19432906045889e-05,3.25654649836881e-06,0.344873975667618,"control-case",0.344873975667618
"815","Halarcobacter",-4.47538260888216e-05,1443,0.0084974421915371,-5.8515692421677e-05,2.27384744267541e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.201868722832285,-2.76271954373367e-06,-7.13147835545876e-06,1.60603926799141e-06,0.727658315902034,"control-case",0.727658315902034
"816","Malaciobacter",-6.87907517999485e-06,1450,0.00938300288835908,-1.96827472747026e-05,5.90870344870526e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.204549462966228,-3.09057989567488e-06,-6.7398943573987e-06,5.58734566048947e-07,0.580139803867977,"control-case",0.580139803867977
"817","Poseidonibacter",-4.96892823968597e-05,1537,0.0294875671652996,-1.01110736526966e-05,4.97413065816416e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.270497336422278,-2.93091019109956e-06,-8.90930055917732e-06,3.04748017697821e-06,0.711010374135566,"control-case",0.711010374135566
"818","Campylobacter",-4.15025645003572e-05,1777,0.309681982167723,-0.000138015686855406,4.71806451622958e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.802574423715792,-0.000152493487479324,-0.000390344993987422,8.53580190287735e-05,0.422113211460803,"control-case",0.422113211460803
"819","Helicobacter",1.0809484608376e-05,1604,0.0639126003379211,1.54686530216288e-08,6.3746560947319e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.389572527717657,-6.8039289964237e-06,-1.36905527441455e-05,8.26947512981082e-08,0.542549278838252,"control-case",0.542549278838252
"820","Hydrogenimonas",-6.66488835327423e-06,1930.5,0.784602187472029,-6.66488835327423e-06,9.43853980755289e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.47125271737041e-08,-5.55220622566096e-07,6.24645676913504e-07,-0.0360991115281246,"control-case",0.0360991115281246
"821","Sulfurospirillum",-2.63234115759199e-05,1706,0.174033496553007,-4.20741073932549e-05,5.08838555287404e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.605035776946946,-1.60535827454725e-06,-6.01968387852256e-06,2.80896732942807e-06,0.251902891167671,"control-case",0.251902891167671
"822","Nitratifractor",9.25412673786351e-06,2072,0.68448117430329,-9.32917755931104e-06,9.25412673786351e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.07532575625781e-07,-4.21864386473333e-07,8.36929537724895e-07,-0.146700625175958,"control-case",0.146700625175958
"823","Sulfurovum",-2.75995743873039e-05,1843,0.486046907096009,-2.75995743873039e-05,3.47319456743258e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.960175819668342,-7.19422769226595e-07,-2.80915231618977e-06,1.37030677773658e-06,0.133791252396734,"control-case",0.133791252396734
"824","Sulfuricurvum",-4.05539051815126e-06,2021,0.873154758544645,-4.05539051815126e-06,7.39710421034891e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,9.19935546825686e-08,-3.14869348005016e-07,4.98856457370154e-07,-0.120519098718964,"control-case",0.120519098718964
"825","Sulfurimonas",-1.32281028478259e-05,1612,0.0696641024843456,-2.73948538718958e-05,9.38643777414566e-07,"Wilcoxon rank sum test with continuity correction","two.sided",0.407216346698714,-5.53112510854573e-06,-1.06870597365775e-05,-3.75190480514003e-07,0.417174745208647,"control-case",0.417174745208647
"826","Caminibacter",1.41578097113293e-05,1519.5,0.0237241754298621,-1.7182241965486e-05,1.41578097113293e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.250106111363836,-1.17173038562037e-06,-2.21347935387306e-06,-1.29981417367682e-07,0.579725352111646,"control-case",0.579725352111646
"827","Nautilia",2.77475701781429e-05,1840,0.477008210460265,-2.5070453049641e-05,2.77475701781429e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.951449100089204,-5.41809163602237e-08,-1.43776770158261e-06,1.32940586886216e-06,0.0269339305554718,"control-case",0.0269339305554718
"828","Nitratiruptor",2.26719348150987e-05,1620,0.0758334347225806,-1.46785203041801e-05,2.26719348150987e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.41946307792887,-7.03634424430939e-07,-2.02835477187205e-06,6.21085923010168e-07,0.259504415738663,"control-case",0.259504415738663
"829","Nitrosophilus",-8.91704959202269e-06,1551.5,0.0351356497481582,-8.91704959202269e-06,8.96661281717525e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.290653388318469,-5.44126402492624e-07,-1.16726441057429e-06,7.90116055890417e-08,0.519653974642994,"control-case",0.519653974642994
"830","Candidatus_Absconditicoccus",-2.92879124411694e-05,1697,0.16031278556985,-2.92879124411694e-05,1.9108222760613e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.584834909390038,-4.28015590709626e-07,-1.70250642209981e-06,8.46475240680556e-07,0.40907714676299,"control-case",0.40907714676299
"831","Candidatus_Cloacimonas",4.3610900435e-05,1972,0.942153358605169,-6.76664955268217e-06,4.3610900435e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,6.09874366650313e-07,-6.13702291219338e-07,1.83345102451996e-06,-0.623326125351869,"control-case",0.623326125351869
"832","Candidatus_Velamenicoccus",-7.22604734958637e-06,1879,0.601351839358923,-7.22604734958637e-06,9.38480015312119e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.20619689681398e-08,-6.37680851912331e-07,7.8180478984861e-07,-0.0448136372170841,"control-case",0.0448136372170841
"833","Candidatus_Minimicrobia",5.05716340134153e-05,2330,0.0980344546608815,-3.6685326478251e-05,1.5843546370163e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.461069559142381,8.89853426088704e-06,1.97931314642658e-06,1.58177553753475e-05,-1.07760640387823,"control-case",1.07760640387823
"834","Candidatus_Nanosynbacter",2.21281696490722e-05,2322,0.106148775304089,2.08310126113954e-05,7.52824101318172e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.480913644592853,8.44951295359675e-05,2.10086355691136e-05,0.000147981623502821,-1.13170423048063,"control-case",1.13170423048063
"835","Candidatus_Saccharimonas",-3.24333193212915e-06,1851,0.510595727498495,-3.24333193212915e-06,1.18181156463053e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.977412194014296,1.74610656108077e-07,-2.24830447804501e-07,5.74051760020654e-07,-0.402493238820006,"control-case",0.402493238820006
"836","Chlamydia",-9.59241815269211e-06,1464,0.0114046677980149,-9.59241815269211e-06,1.75904107609954e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.209236132967541,-6.48072146634458e-07,-1.64270295255436e-06,3.46558659285441e-07,0.314161679810779,"control-case",0.314161679810779
"837","Candidatus_Protochlamydia",-5.0227267923339e-06,1895.5,0.658023307752867,-5.0227267923339e-06,9.1239218139678e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.67950515529901e-08,-4.7563626822709e-07,4.4204616512111e-07,0.020318001058928,"control-case",0.020318001058928
"838","Parachlamydia",-4.64241629500838e-06,1580.5,0.0491905576668147,-4.64241629500838e-06,5.71773827192517e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.332664610790539,-3.14122523947179e-07,-7.08528052910684e-07,8.02830050163256e-08,0.555221884505647,"control-case",0.555221884505647
"839","Candidatus_Rhabdochlamydia",-1.11616150940753e-05,1608,0.0667295511247604,-1.11616150940753e-05,6.84294136047585e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.401460578682406,-6.54647890421455e-07,-1.29970541310577e-06,-9.59036773713945e-09,0.622717072816515,"control-case",0.622717072816515
"840","Simkania",-1.1246558377409e-05,1742,0.235389192224452,-1.1246558377409e-05,1.33797664749079e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.701247866868022,-2.67313132818146e-07,-7.03270045242962e-07,1.6864377960667e-07,1.02760174965577,"control-case",1.02760174965577
"841","Waddlia",2.43460816907576e-05,1515,0.0224105848240285,-3.25681586345803e-05,2.43460816907576e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.245720790999555,-8.42805792978764e-07,-2.4873851546704e-06,8.01773568712875e-07,0.486748154185991,"control-case",0.486748154185991
"842","Chlorobaculum",3.76089693527046e-05,1882,0.611492070310864,-3.38692514429726e-05,3.76089693527046e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.69436140727324e-07,-3.52563141490871e-06,2.98675913345406e-06,0.0346686983619265,"control-case",0.0346686983619265
"843","Chlorobium",3.09416149705228e-05,1971,0.938304458470025,-3.18317669893435e-05,3.09416149705228e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.06159588029432e-06,-1.4426925016409e-06,3.56588426222955e-06,-0.200640361064148,"control-case",0.200640361064148
"844","Pelodictyon",1.95961627760657e-05,1845,0.492123788555912,-1.60927266446126e-05,1.95961627760657e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.964979238300641,-3.7509174366436e-07,-1.71333387207123e-06,9.63150384742514e-07,0.125109909837438,"control-case",0.125109909837438
"845","Prosthecochloris",2.01043910864802e-05,1688,0.148055727952716,-3.35136549400183e-05,2.37088682154366e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.565664461642027,-8.24409626143642e-07,-4.35410248707998e-06,2.70528323479269e-06,0.103571568779673,"control-case",0.103571568779673
"846","Chloroherpeton",7.23990120977634e-06,1878,0.597988707035055,-5.74767030126058e-06,7.23990120977634e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.12733455892689e-08,-5.33038585486569e-07,5.10491894308031e-07,0.00840203761795841,"control-case",0.00840203761795841
"847","Thermobaculum",-7.4666782961833e-06,1935,0.8013861236149,-7.4666782961833e-06,5.66744753123883e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.24275653962076e-07,-6.05016400290885e-07,3.56465092366732e-07,0.156463407661701,"control-case",0.156463407661701
"848","Anaerolinea",2.03109873283488e-05,1948,0.850355225331713,-1.43993025701021e-05,2.03109873283488e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,6.79489349545145e-07,-5.05844745341128e-07,1.86482344443142e-06,-0.313401580238472,"control-case",0.313401580238472
"849","Brevefilum",1.30145357009552e-05,2116,0.53576709691241,-1.36728093744348e-05,1.30145357009552e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.998790800487578,4.17254456656292e-07,-5.66642163660017e-07,1.4011510769726e-06,-0.29517011748646,"control-case",0.29517011748646
"850","Pelolinea",3.15858394540037e-05,1956,0.88079182879294,-1.37975393858347e-05,3.15858394540037e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,5.36343066198874e-07,-9.26120970967683e-07,1.99880710336543e-06,-0.213780555669423,"control-case",0.213780555669423
"851","Candidatus_Promineofilum",2.65715907661202e-05,2152,0.427567311466266,-2.57384539519678e-05,2.65715907661202e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.901344969450501,1.02939591652682e-06,-1.24930350405583e-06,3.30809533710946e-06,-0.243836196516513,"control-case",0.243836196516513
"852","Caldilinea",1.95645228021278e-05,2064,0.713130298487716,-1.63831535344299e-05,1.95645228021278e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,5.48220044673606e-07,-8.42303145327147e-07,1.93874323467436e-06,-0.206614319377434,"control-case",0.206614319377434
"853","Phototrophicus",-4.826766518499e-06,1931,0.786464959257053,-4.826766518499e-06,1.50259437861589e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.1581836746552e-07,-3.18527654422062e-07,9.50164389353103e-07,-0.272931254915883,"control-case",0.272931254915883
"854","Chloroflexus",-1.02909461947041e-05,1763,0.278535303102862,-1.02909461947041e-05,1.12382978352436e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.771488664648136,-2.96731298969848e-07,-1.22935256853829e-06,6.35889970598591e-07,0.143849395814278,"control-case",0.143849395814278
"855","Roseiflexus",-5.46990877051345e-05,1925,0.76423108603704,-5.46990877051345e-05,2.16578808990335e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.83811826938012e-07,-2.68177256174058e-06,2.31414890786456e-06,0.0466475377624603,"control-case",0.0466475377624603
"856","Dehalogenimonas",-1.52423079079116e-05,1988,1,-1.52423079079116e-05,2.40833804697829e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.01327600670683e-06,-4.87737548000588e-07,2.51428956141425e-06,-0.379029084788554,"control-case",0.379029084788554
"857","Dehalococcoides",-1.75151901557424e-06,1923,0.756861782099762,-2.77724444550344e-05,1.43408292343386e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.15898600541881e-06,-5.2049630171878e-06,1.15229350280254e-05,-0.301403518832738,"control-case",0.301403518832738
"858","Ktedonosporobacter",-1.83620415704534e-05,2048,0.771621805534879,-1.83620415704534e-05,1.40519731557291e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.34945030719012e-08,-1.19856376107439e-06,1.24555276721819e-06,-0.0112310078061231,"control-case",0.0112310078061231
"859","Tepidiforma",-2.49944954319309e-05,2067,0.702336773462487,-2.49944954319309e-05,2.87164438949015e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.13359932060955e-07,-1.22570865130485e-06,2.65242851542676e-06,-0.189952074414235,"control-case",0.189952074414235
"860","Desulfurispirillum",1.75872655465684e-05,2176,0.363105762878306,-1.10402209714169e-05,1.75872655465684e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.847399217397356,8.07714525001805e-07,-4.65183658089261e-07,2.08061270809287e-06,-0.332797289058439,"control-case",0.332797289058439
"861","Bacteria_Cyanobacteriota____",6.76888152782919e-06,1368,0.00274896633504908,-1.26638486615729e-05,6.76888152782919e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.134067104711119,-9.35303105853638e-07,-1.64405277315773e-06,-2.26553438549545e-07,0.95668945721709,"control-case",0.95668945721709
"862","Candidatus_Atelocyanobacterium",1.69331110907213e-05,1673,0.128762762832169,-1.38821872703526e-05,1.69331110907213e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.531706559265886,-7.82975621254859e-07,-2.01554502989793e-06,4.49593787388216e-07,0.367230196513456,"control-case",0.367230196513456
"863","Crocosphaera",-5.70683566220387e-06,1461,0.0109392245675699,-5.70683566220387e-06,7.07595203858178e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.206214647087388,-5.71356831345258e-07,-1.06467660441923e-06,-7.80370582712874e-08,0.526526168512549,"control-case",0.526526168512549
"864","Euhalothece",1.51016636920846e-05,2199.5,0.306180730911024,-8.40004962218787e-06,1.51016636920846e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.79684395277827,1.43328042820662e-07,-4.38957963345076e-07,7.256140489864e-07,-0.276616162610352,"control-case",0.276616162610352
"865","Gloeothece",-7.13762086683771e-06,1882,0.611492070310864,-7.13762086683771e-06,9.52675135989839e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-7.10563394352574e-08,-6.43486449194968e-07,5.01373770324454e-07,0.0569622018532338,"control-case",0.0569622018532338
"866","Halothece",1.34812614568742e-05,2432.5,0.0315290952485904,-5.41788195778849e-06,1.34812614568742e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.277278966869284,6.29928161582052e-07,4.13036019608639e-08,1.21855272120324e-06,-0.571523495348238,"control-case",0.571523495348238
"867","Rippkaea",-5.21131795352468e-05,1368,0.00274800134137238,-5.21131795352468e-05,7.99155364249167e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.134067104711119,-1.34189126495717e-06,-3.34125483404305e-06,6.57472304128713e-07,1.26010260413163,"control-case",1.26010260413163
"868","Chondrocystis",-1.06990105714182e-05,1517,0.022963100418082,-1.06990105714182e-05,3.39000888087941e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.246208886531345,1.44720257535714e-07,-1.10797702838611e-06,1.39741754345754e-06,-0.135520675210251,"control-case",0.135520675210251
"869","Geminocystis",-2.47960481742859e-05,1474,0.0130767193474044,-2.47960481742859e-05,2.16065000629476e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.222294312728083,-1.65586474630695e-06,-3.29877114953147e-06,-1.29583430824235e-08,0.527704091066818,"control-case",0.527704091066818
"870","Gloeocapsa",-9.50689908353493e-06,1792.5,0.346728254230345,-9.50689908353493e-06,8.53792612460906e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.836357800531383,-3.37199625944424e-07,-1.08479778613802e-06,4.10398534249172e-07,0.314261646458636,"control-case",0.314261646458636
"871","Cyanobacterium",1.02729695746384e-05,1502,0.0189648526146131,-1.51598964768855e-05,1.02729695746384e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-1.11539606125206e-06,-2.07856725259492e-06,-1.52224869909198e-07,0.63992729531783,"control-case",0.63992729531783
"872","Microcystis",-1.58671627761792e-05,1639,0.0922833445556948,-1.58671627761792e-05,9.12252871998624e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.456649415992649,-9.2250121460878e-07,-1.86092861671296e-06,1.5926187495403e-08,0.436598628335709,"control-case",0.436598628335709
"873","Chroococcidiopsis",-2.73485419420905e-05,1609.5,0.0678188547770988,-2.73485419420905e-05,1.06748438895475e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.404974420543551,-1.14592223981699e-06,-2.37969359385997e-06,8.78491142259867e-08,0.554420748540964,"control-case",0.554420748540964
"874","Anthocerotibacter",6.68201654818982e-06,2264,0.181818496966235,-8.99905216959823e-06,6.68201654818982e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.614807130493712,9.53398129998806e-08,-4.3103643121054e-07,6.21716057210301e-07,-0.129456113890155,"control-case",0.129456113890155
"875","Gloeobacter",3.71967280187105e-05,1953,0.869355370555964,-2.70896702071111e-05,3.71967280187105e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.86298087971048e-07,-2.09746733235304e-06,2.67006350829514e-06,-0.0543513532936437,"control-case",0.0543513532936437
