"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"1091","Thalassoglobus",-6.45881505328939e-06,659,0.176298785936599,-6.45881505328939e-06,1.69185557644057e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.346501406224049,7.49744803871676e-08,-9.06293445509574e-07,1.05624240628391e-06,0.0769682644438531,"Healthy.control-Stage.III.IV.",0.0769682644438531
"1092","Acidithiobacillus",-2.39933303527849e-06,662,0.186856393775372,-5.98702600187047e-06,1.44513869823714e-06,"Wilcoxon rank sum exact test","two.sided",0.355393533259041,-3.92730795199036e-06,-9.27855132200686e-06,1.42393541802615e-06,-0.441920896633659,"Healthy.control-Stage.III.IV.",0.441920896633659
"1093","Candidatus_Puniceispirillum",1.12790371762705e-05,704.5,0.360545844282128,-8.71817456271449e-06,1.12790371762705e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.531241176481371,-2.27634577140743e-07,-1.10161203744775e-06,6.46342883166265e-07,-0.230973262499167,"Healthy.control-Stage.III.IV.",0.230973262499167
"1094","Asticcacaulis",-1.97057798444445e-06,658,0.174273174569156,-4.58361711625327e-06,8.51506500320953e-07,"Wilcoxon rank sum exact test","two.sided",0.344638082226465,8.5524290665673e-07,-6.03919657360224e-06,7.7496823869157e-06,0.11255525129932,"Healthy.control-Stage.III.IV.",0.11255525129932
"1095","Brevundimonas",-1.3466771295099e-05,590,0.0433753414079787,-2.91422081206124e-05,-4.11379949743868e-07,"Wilcoxon rank sum exact test","two.sided",0.170340409577892,-1.50347586985115e-05,-3.85721646872048e-05,8.50264729018192e-06,-0.429389255551929,"Healthy.control-Stage.III.IV.",0.429389255551929
"1096","Caulobacter",-1.35887792165233e-05,570,0.0266600419718326,-2.75613516065056e-05,-1.31830839715514e-06,"Wilcoxon rank sum exact test","two.sided",0.155305510296153,-1.51213842813739e-05,-3.37757975516251e-05,3.53302898887724e-06,-0.537244841307137,"Healthy.control-Stage.III.IV.",0.537244841307137
"1097","Phenylobacterium",-1.86718503584868e-06,638,0.120593192305529,-4.96250615326119e-06,4.56020211892733e-07,"Wilcoxon rank sum exact test","two.sided",0.27394706448797,-2.17165551703496e-06,-6.82859289493206e-06,2.48528186086214e-06,-0.338187937438867,"Healthy.control-Stage.III.IV.",0.338187937438867
"1098","Terricaulis",-5.52438784172007e-06,732,0.515865146643149,-5.52438784172007e-06,7.77541396099312e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.661617057944876,-2.86158912987985e-08,-7.39238752502647e-07,6.82006969905049e-07,-0.0304085187519128,"Healthy.control-Stage.III.IV.",0.0304085187519128
"1099","Luteithermobacter",-1.84822838822226e-05,687,0.279013495913492,-1.84822838822226e-05,5.30542306490326e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.456065364315541,-2.3151139982527e-07,-3.37515728858705e-06,2.91213448893651e-06,-0.0839425552596048,"Healthy.control-Stage.III.IV.",0.0839425552596048
"1100","Paremcibacter",7.44550639251898e-05,616,0.077439491982239,-1.6515496395894e-05,7.44550639251898e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.214925056431393,8.04462232804798e-07,-3.03945478417881e-06,4.64837924978841e-06,0.377757738184867,"Healthy.control-Stage.III.IV.",0.377757738184867
"1101","Pseudemcibacter",-9.22807520375203e-08,764,0.734053084200608,-6.18834723669019e-07,4.790095721442e-07,"Wilcoxon rank sum exact test","two.sided",0.828907440831885,8.5654849362208e-07,-6.64141811570783e-07,2.37723879881494e-06,0.522534791398126,"Healthy.control-Stage.III.IV.",0.522534791398126
"1102","Candidatus_Nucleicultrix",-9.08579887245236e-06,706,0.367814118836122,-9.08579887245236e-06,7.44802811000394e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.538171607832295,-1.07785264105147e-07,-7.65317190445617e-07,5.49746662235322e-07,-0.202762779028152,"Healthy.control-Stage.III.IV.",0.202762779028152
"1103","Candidatus_Paracaedibacter",-2.79440412951962e-06,767.5,0.757749426607415,-2.79440412951962e-06,7.8140982980724e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.84679371406589,4.27109300689696e-07,-1.62068852097364e-07,1.01628745347676e-06,0.754262143942281,"Healthy.control-Stage.III.IV.",0.754262143942281
"1104","Bacteria_Pseudomonadota_Alphaproteobacteria_Holosporales_Holosporaceae_",-1.00036721026558e-05,704.5,0.357900188167379,-1.00036721026558e-05,3.97818445250032e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.529120427350686,-2.3900274777189e-07,-8.5485015720602e-07,3.7684466166224e-07,-0.456712627321882,"Healthy.control-Stage.III.IV.",0.456712627321882
"1105","Candidatus_Cytomitobacter",-7.36166016826533e-06,813.5,0.900283877198017,-7.36166016826533e-06,4.94722938323758e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.938169928497486,2.70636790695702e-08,-5.83141545707637e-07,6.37268903846777e-07,0.0381428629549495,"Healthy.control-Stage.III.IV.",0.0381428629549495
"1106","Candidatus_Hydrogenosomobacter",-5.33693668886585e-06,545,0.00955141621694262,-5.33693668886585e-06,1.19235535863431e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-2.9285486270206e-07,-1.13886581588248e-06,5.53156090478363e-07,-0.496858616292295,"Healthy.control-Stage.III.IV.",0.496858616292295
"1107","Candidatus_Hodgkinia",1.03126543061593e-05,888,0.396098707378082,-1.57140800094955e-06,1.03126543061593e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.558184663925321,1.98169192431543e-07,-3.40942656585619e-07,7.37281041448705e-07,0.672375581585896,"Healthy.control-Stage.III.IV.",0.672375581585896
"1108","Nordella",-5.90298153497754e-07,611,0.0695460223430247,-1.27412045067321e-06,4.66737270046396e-08,"Wilcoxon rank sum exact test","two.sided",0.206298598387566,-7.5856012554624e-07,-2.11875922920287e-06,6.0163897811039e-07,-0.420876130151052,"Healthy.control-Stage.III.IV.",0.420876130151052
"1109","Pseudorhodoplanes",-1.31370689709568e-05,717,0.427268071261102,-1.31370689709568e-05,6.59102204272194e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.586624245043552,1.48292299862347e-06,-2.01001310191024e-06,4.97585909915717e-06,0.637293657680683,"Healthy.control-Stage.III.IV.",0.637293657680683
"1110","Terrihabitans",-1.0444545763252e-05,592.5,0.0462790058087946,-1.0444545763252e-05,4.34305318450836e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.173866298208247,6.19088284611644e-07,-1.75438026292926e-06,2.99255683215254e-06,0.435014783052151,"Healthy.control-Stage.III.IV.",0.435014783052151
"1111","Acuticoccus",-1.39646008746392e-05,620,0.0841173811589443,-1.39646008746392e-05,1.33267463871608e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.222676260969071,-1.36133590156205e-06,-2.96339595029431e-06,2.40724147170212e-07,-0.503158598079151,"Healthy.control-Stage.III.IV.",0.503158598079151
"1112","Aurantimonas",-2.04814146161374e-05,627,0.0969303593293048,-2.04814146161374e-05,6.44239981358534e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.244313892791296,-1.31913251475696e-06,-2.6088425457123e-06,-2.94224838016309e-08,-0.993117248289947,"Healthy.control-Stage.III.IV.",0.993117248289947
"1113","Aureimonas",-4.77145199604334e-06,595,0.0487091638917316,-1.15378930083013e-05,-3.46456107306817e-08,"Wilcoxon rank sum exact test","two.sided",0.177290390150018,-8.85919873525456e-06,-1.90240518592581e-05,1.305654388749e-06,-0.631117842166322,"Healthy.control-Stage.III.IV.",0.631117842166322
"1114","Jiella",-5.86960976735907e-07,673,0.224853621030215,-1.69174490802898e-06,3.87738937728298e-07,"Wilcoxon rank sum exact test","two.sided",0.3972823540971,-1.27893653682211e-06,-3.84079953937374e-06,1.28292646572951e-06,-0.473528752977155,"Healthy.control-Stage.III.IV.",0.473528752977155
"1115","Martelella",-5.7467658252923e-06,559,0.0200774614379078,-1.1615863163432e-05,-1.0769937095424e-06,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-8.96636984328483e-06,-1.70250700033845e-05,-9.07669683185177e-07,-0.712093358953736,"Healthy.control-Stage.III.IV.",0.712093358953736
"1116","Bartonella",-2.13008257956333e-06,722,0.457910488928355,-9.17987670971943e-06,4.35843454134121e-06,"Wilcoxon rank sum exact test","two.sided",0.610127986621572,3.2444932833698e-06,-1.09448263893583e-05,1.74338129560979e-05,0.175902761035384,"Healthy.control-Stage.III.IV.",0.175902761035384
"1117","Beijerinckia",-1.90819295309408e-05,648,0.144883656427714,-1.90819295309408e-05,1.5929473394366e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.306529991775182,-7.28494625276465e-07,-2.19441757416551e-06,7.37428323612584e-07,-0.461543900128239,"Healthy.control-Stage.III.IV.",0.461543900128239
"1118","Methylocella",-1.97242214099534e-05,550,0.0163560946576779,-1.97242214099534e-05,2.76890874475174e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.147848433275081,-2.23458502751888e-06,-4.57789941065857e-06,1.08729355620823e-07,-0.706931814879335,"Healthy.control-Stage.III.IV.",0.706931814879335
"1119","Methylovirgula",-5.93004438305982e-07,694,0.311837304758313,-1.88770032611597e-06,4.56352447802122e-07,"Wilcoxon rank sum exact test","two.sided",0.483944134741127,-1.39120723145783e-06,-3.37759962697102e-06,5.95185164055364e-07,-0.460487336818303,"Healthy.control-Stage.III.IV.",0.460487336818303
"1120","Blastochloris",-1.51327094487837e-06,541,0.0123126595484837,-2.96450101616299e-06,-3.07938004455186e-07,"Wilcoxon rank sum exact test","two.sided",0.146543309963549,-2.88472677656276e-06,-5.52236113652644e-06,-2.47092416599071e-07,-0.825345671158585,"Healthy.control-Stage.III.IV.",0.825345671158585
"1121","Bosea",-6.30804663308642e-06,593,0.0465137158608662,-1.51948041187438e-05,-7.97825662978593e-08,"Wilcoxon rank sum exact test","two.sided",0.173866298208247,-8.81386236113855e-06,-2.3428680928741e-05,5.8009562064639e-06,-0.45824843198453,"Healthy.control-Stage.III.IV.",0.45824843198453
"1122","Breoghania",-1.21026540913539e-05,570,0.0272152492901665,-1.21026540913539e-05,1.82075885845509e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.156463656074097,-1.26972841943086e-06,-2.66806681957977e-06,1.28609980718052e-07,-0.756173100935383,"Healthy.control-Stage.III.IV.",0.756173100935383
"1123","Brucella",-3.57877413775084e-06,708,0.380626270572935,-1.2501649754826e-05,4.92645020141629e-06,"Wilcoxon rank sum exact test","two.sided",0.545358172017351,-4.83921392332977e-07,-1.57430173713059e-05,1.477517458664e-05,-0.0205720077572138,"Healthy.control-Stage.III.IV.",0.0205720077572138
"1124","Pseudochrobactrum",4.72057330925567e-05,651.5,0.154406235881526,-1.6231635803535e-05,6.06431019886483e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.317654398314061,1.69736376613118e-06,-4.0405445300565e-06,7.43527206231886e-06,0.309007139733915,"Healthy.control-Stage.III.IV.",0.309007139733915
"1125","Chelatococcus",-2.2648952402971e-06,563,0.0222877164548699,-4.64531708550864e-06,-2.28890367919537e-07,"Wilcoxon rank sum exact test","two.sided",0.149124671847213,-3.23660487558772e-06,-6.04659301842571e-06,-4.26616732749731e-07,-0.728925265842198,"Healthy.control-Stage.III.IV.",0.728925265842198
"1126","Cohaesibacter",-1.13002937353326e-06,595,0.0487091638917316,-2.25428563478233e-06,-7.70694099974253e-09,"Wilcoxon rank sum exact test","two.sided",0.177290390150018,-1.21446315140203e-07,-2.19186055493896e-06,1.94896792465855e-06,-0.044600086634181,"Healthy.control-Stage.III.IV.",0.044600086634181
"1127","Devosia",-7.85482625267528e-06,585,0.0385382530408709,-1.80442868829496e-05,-5.06206406401625e-07,"Wilcoxon rank sum exact test","two.sided",0.167632759863878,-1.01001013728357e-05,-2.33365668357991e-05,3.13636409012776e-06,-0.49052722989673,"Healthy.control-Stage.III.IV.",0.49052722989673
"1128","Maritalea",2.91020022106138e-05,705,0.363174902526557,-1.19397267352202e-05,2.91020022106138e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.534567003718908,5.86589941535738e-07,-1.26689453998901e-06,2.44007442306049e-06,0.385083411259963,"Healthy.control-Stage.III.IV.",0.385083411259963
"1129","Paradevosia",-1.82057018810111e-05,567.5,0.0255785104675938,-1.82057018810111e-05,6.75106253380272e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.155162928673255,-8.15191630171549e-07,-4.47049621926323e-06,2.84011295892014e-06,-0.298505023921332,"Healthy.control-Stage.III.IV.",0.298505023921332
"1130","Pelagibacterium",5.90021045405177e-05,611.5,0.0704445648394851,-3.84117592119599e-05,5.90021045405177e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.207378536856754,-1.28336032246665e-06,-5.07726767777896e-06,2.51054703284567e-06,-0.304144418488501,"Healthy.control-Stage.III.IV.",0.304144418488501
"1131","Youhaiella",1.04949679973634e-05,589,0.0428110156735114,-1.73828156477574e-05,1.04949679973634e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.170340409577892,-1.56379053708256e-06,-3.11743569615272e-06,-1.01453780123987e-08,-0.749590976228992,"Healthy.control-Stage.III.IV.",0.749590976228992
"1132","Caenibius",1.91005299273401e-05,585.5,0.0394723994072006,-2.96560301617872e-06,4.11666628708589e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.169416935508782,-2.69559652105787e-06,-9.83403917231343e-06,4.44284613019768e-06,-0.357282356497422,"Healthy.control-Stage.III.IV.",0.357282356497422
"1133","Filomicrobium",-5.06599899051527e-06,608,0.0652389213325175,-5.06599899051527e-06,4.5242496667825e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.19971259048926,4.30999601632591e-07,-1.88037041767242e-06,2.7423696209376e-06,0.367481136825063,"Healthy.control-Stage.III.IV.",0.367481136825063
"1134","Hyphomicrobium",-2.48858888457499e-06,629,0.101075282001458,-6.95801564700797e-06,3.69764074020965e-07,"Wilcoxon rank sum exact test","two.sided",0.249156349533453,-1.25525385170107e-06,-1.03017531336261e-05,7.791245430224e-06,-0.135383047306774,"Healthy.control-Stage.III.IV.",0.135383047306774
"1135","Methyloceanibacter",2.96820588264181e-05,618,0.080725009990393,-1.89622562067237e-05,2.96820588264181e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.219644487210887,-8.33497660434514e-07,-3.43603125835464e-06,1.76903593748561e-06,-0.248523998481746,"Healthy.control-Stage.III.IV.",0.248523998481746
"1136","Methyloligella",-1.37577178987186e-05,671,0.216181572948361,-1.37577178987186e-05,1.61944356032515e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.389733648947712,-6.5600311748093e-07,-2.05498649633699e-06,7.42980261375129e-07,-0.401964445812248,"Healthy.control-Stage.III.IV.",0.401964445812248
"1137","Rhodomicrobium",-1.72637120053752e-05,587.5,0.0413115470017222,-1.72637120053752e-05,8.51203212571879e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.170340409577892,-1.68044877870413e-06,-3.15290634519605e-06,-2.07991212212202e-07,-0.904665914328764,"Healthy.control-Stage.III.IV.",0.904665914328764
"1138","Rhodoplanes",5.34529622708721e-05,631,0.104931557596595,-1.68423229399646e-05,5.34529622708721e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.25443026608762,-3.04521434165903e-07,-3.34940141017809e-06,2.74035854184628e-06,-0.119955948377197,"Healthy.control-Stage.III.IV.",0.119955948377197
"1139","Kaistia",-1.37236298749594e-05,614,0.0742586526320753,-1.37236298749594e-05,5.40758251786895e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.211584833177172,-1.45543684269383e-07,-3.18133290408455e-06,2.89024553554578e-06,-0.0562148603034848,"Healthy.control-Stage.III.IV.",0.0562148603034848
"1140","Lichenihabitans",-2.46545284205076e-05,576,0.0315014527787673,-2.46545284205076e-05,1.82895199295463e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.158313518778585,-2.15499012514872e-06,-4.07922645355679e-06,-2.30753796740661e-07,-0.886083259372457,"Healthy.control-Stage.III.IV.",0.886083259372457
"1141","Methylobacterium",-1.66908088990852e-05,560,0.0206115120848976,-3.82153085317004e-05,-2.44320773350685e-06,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-2.79147053678825e-05,-5.28009925833212e-05,-3.02841815244382e-06,-0.73383077292288,"Healthy.control-Stage.III.IV.",0.73383077292288
"1142","Methylorubrum",-4.9669933835365e-06,552,0.0166624835825343,-1.21841779549462e-05,-8.20968881349709e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-8.05548766241247e-06,-1.50366713823369e-05,-1.07430394248805e-06,-0.737839221616468,"Healthy.control-Stage.III.IV.",0.737839221616468
"1143","Microvirga",-4.55390312465567e-06,560,0.0206115120848976,-9.57294083043452e-06,-5.82225612786551e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-6.94078038155266e-06,-1.44664656588176e-05,5.84904895712241e-07,-0.627307860353073,"Healthy.control-Stage.III.IV.",0.627307860353073
"1144","Chenggangzhangella",-1.43288809644614e-05,534,0.010616509440483,-1.43288809644614e-05,1.2344010354926e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-1.72060463610658e-06,-3.11483167462887e-06,-3.26377597584291e-07,-0.902352623738611,"Healthy.control-Stage.III.IV.",0.902352623738611
"1145","Methylocystis",-3.86066998874023e-06,604,0.0596788298643086,-9.14480726612126e-06,1.26539335069607e-07,"Wilcoxon rank sum exact test","two.sided",0.191051039499602,-3.22613744553864e-06,-1.04938655799021e-05,4.0415906888248e-06,-0.297088051331187,"Healthy.control-Stage.III.IV.",0.297088051331187
"1146","Methylosinus",3.06901541851829e-05,573.5,0.0296526980099626,-3.08157259295948e-05,3.06901541851829e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.158115959788081,-2.63742829611558e-06,-5.68133996699797e-06,4.06483374766814e-07,-0.660919433509435,"Healthy.control-Stage.III.IV.",0.660919433509435
"1147","Afipia",5.36794578737148e-05,644.5,0.135831075042208,-2.83988062488423e-05,5.36794578737148e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.295086546004349,-1.11553455457518e-06,-4.46959977502562e-06,2.23853066587525e-06,-0.309967708976026,"Healthy.control-Stage.III.IV.",0.309967708976026
"1148","Bradyrhizobium",-4.59484658964547e-05,595,0.0487091638917316,-0.00010662553797343,-6.06672173287422e-07,"Wilcoxon rank sum exact test","two.sided",0.177290390150018,-5.85796785328087e-05,-0.000130045303581581,1.28859465159637e-05,-0.494818392483976,"Healthy.control-Stage.III.IV.",0.494818392483976
"1149","Nitrobacter",-1.57476744432035e-05,674.5,0.229021384846084,-1.57476744432035e-05,1.3363240567718e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.401356356460165,-4.46227027386048e-07,-1.8739316036764e-06,9.81477548904301e-07,-0.231406822762352,"Healthy.control-Stage.III.IV.",0.231406822762352
"1150","Rhodopseudomonas",-6.22063881076594e-06,616,0.0773742091692617,-1.58987601371046e-05,8.68044056482011e-07,"Wilcoxon rank sum exact test","two.sided",0.214925056431393,-7.32340885980926e-06,-2.56124879311168e-05,1.09656702114982e-05,-0.323487106441798,"Healthy.control-Stage.III.IV.",0.323487106441798
"1151","Tardiphaga",-2.73085528215166e-05,626,0.095009684341362,-2.73085528215166e-05,1.88162872527109e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.241269715880761,-1.55965543831481e-06,-3.66433957828513e-06,5.45028701655505e-07,-0.506793093270688,"Healthy.control-Stage.III.IV.",0.506793093270688
"1152","Variibacter",1.1622197710116e-05,650,0.150073161747093,-6.96657547087634e-06,1.1622197710116e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.312974528051801,-3.77405633386558e-07,-1.32448723015484e-06,5.69675963381721e-07,-0.316044648234836,"Healthy.control-Stage.III.IV.",0.316044648234836
"1153","Candidatus_Phaeomarinobacter",-5.7833435218007e-06,671.5,0.218041454440952,-5.7833435218007e-06,2.91046849652842e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.389733648947712,5.41654531008373e-07,-1.04649478644784e-06,2.12980384846458e-06,0.407716620264229,"Healthy.control-Stage.III.IV.",0.407716620264229
"1154","Kaustia",-1.97573242004154e-05,502,0.00420032345206831,-1.97573242004154e-05,1.41413122620942e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-2.58371642788771e-06,-4.48631464795122e-06,-6.81118207824203e-07,-1.11633729523178,"Healthy.control-Stage.III.IV.",1.11633729523178
"1155","Parvibaculum",1.13573843997688e-06,620,0.0840610502621966,-1.03366734587864e-05,1.26826580867112e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.222676260969071,-4.09227220672596e-06,-9.60356466456777e-06,1.41902025111585e-06,-0.876603840296777,"Healthy.control-Stage.III.IV.",0.876603840296777
"1156","Pyruvatibacter",-2.23565070469609e-05,590,0.04378418757444,-2.23565070469609e-05,6.54771701978368e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.170999725712127,-1.39846070973357e-06,-2.83818165051095e-06,4.1260231043799e-08,-0.878940801343352,"Healthy.control-Stage.III.IV.",0.878940801343352
"1157","Phreatobacter",-2.65325991927212e-06,578,0.0325337416701455,-7.55546293323799e-06,-1.66699600176458e-07,"Wilcoxon rank sum exact test","two.sided",0.159785971747044,-4.58718263191391e-06,-9.66862636467849e-06,4.9426110085068e-07,-0.604894277985108,"Healthy.control-Stage.III.IV.",0.604894277985108
"1158","Aminobacter",-1.87435507388211e-06,706,0.37027183111467,-6.82253399447923e-06,2.38703643547081e-06,"Wilcoxon rank sum exact test","two.sided",0.539284799070915,4.63145656726898e-06,-1.32595058504312e-05,2.25224189849692e-05,0.337137848135319,"Healthy.control-Stage.III.IV.",0.337137848135319
"1159","Aquibium",-2.18070578098227e-06,582,0.0358596707639173,-5.87448726503064e-06,-9.51818829153367e-08,"Wilcoxon rank sum exact test","two.sided",0.164462792628841,-4.45535038848585e-06,-8.69095909778228e-06,-2.19741679189413e-07,-0.783871146252226,"Healthy.control-Stage.III.IV.",0.783871146252226
"1160","Hoeflea",-9.42732483372384e-07,622,0.087688183746479,-2.17143879720348e-06,1.22510513974534e-07,"Wilcoxon rank sum exact test","two.sided",0.228649296328184,-1.2789552412461e-06,-3.12502871172059e-06,5.67118229228391e-07,-0.441863935617614,"Healthy.control-Stage.III.IV.",0.441863935617614
"1161","Lentilitoribacter",1.58712165980378e-05,729,0.497476216576397,-1.05699176933722e-05,1.58712165980378e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.643026046277382,-2.0814405098158e-07,-1.30233573642278e-06,8.86047634459618e-07,-0.176309507694032,"Healthy.control-Stage.III.IV.",0.176309507694032
"1162","Mesorhizobium",-2.37990563060825e-05,619,0.0824019588779854,-6.25376643862437e-05,3.44862523488697e-06,"Wilcoxon rank sum exact test","two.sided",0.221719556481681,-3.51997621536436e-05,-8.62776176906978e-05,1.58780933834107e-05,-0.447286922945784,"Healthy.control-Stage.III.IV.",0.447286922945784
"1163","Nitratireductor",-3.13153967063333e-06,567,0.0247038719715774,-6.63229515510486e-06,-4.01660440982906e-07,"Wilcoxon rank sum exact test","two.sided",0.153607409054039,-5.12754977485144e-06,-9.71265828081886e-06,-5.42441268884014e-07,-0.694806445904826,"Healthy.control-Stage.III.IV.",0.694806445904826
"1164","Oricola",-1.01224949255129e-05,627,0.0968990424841063,-1.01224949255129e-05,1.46089663833528e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.244313892791296,-4.69754526927233e-07,-1.66268749931401e-06,7.23178445459543e-07,-0.276652196372985,"Healthy.control-Stage.III.IV.",0.276652196372985
"1165","Phyllobacterium",-4.04558814688194e-06,596,0.0498387279277401,-8.94489305637658e-06,-1.26602273617827e-08,"Wilcoxon rank sum exact test","two.sided",0.179050244777436,-3.28731634610056e-06,-1.07239844435696e-05,4.14935175136849e-06,-0.311780587438764,"Healthy.control-Stage.III.IV.",0.311780587438764
"1166","Roseitalea",2.04412281565517e-05,640.5,0.126019902348793,-9.93038284418784e-06,2.04412281565517e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.28100989719156,-3.05964553182036e-07,-1.63950362452937e-06,1.02757451816529e-06,-0.182187547948898,"Healthy.control-Stage.III.IV.",0.182187547948898
"1167","Salaquimonas",2.06110998586837e-05,700,0.338334298895294,-1.36383324842464e-05,2.06110998586837e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.509998865467654,-2.39099884863999e-07,-1.67225493553477e-06,1.19405516580677e-06,-0.170451050025347,"Healthy.control-Stage.III.IV.",0.170451050025347
"1168","Hartmannibacter",-1.0202371320802e-06,592,0.0454472432486449,-2.57529605474152e-06,-1.03782598160899e-08,"Wilcoxon rank sum exact test","two.sided",0.173558369886557,-2.88328831549061e-06,-8.32654817741634e-06,2.55997154643513e-06,-0.814342538963675,"Healthy.control-Stage.III.IV.",0.814342538963675
"1169","Agrobacterium",-1.43188353554225e-05,646,0.140283116450206,-3.59848948102957e-05,4.04685301465458e-06,"Wilcoxon rank sum exact test","two.sided",0.302052437195783,-1.03673862008289e-05,-4.37661849194663e-05,2.30314125178086e-05,-0.19136207312019,"Healthy.control-Stage.III.IV.",0.19136207312019
"1170","Allorhizobium",-8.51873084724534e-06,649,0.144397820929141,-8.51873084724534e-06,8.18968093003097e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.306529991775182,-5.48082974001142e-07,-1.45055855524326e-06,3.54392607240979e-07,-0.595925959789803,"Healthy.control-Stage.III.IV.",0.595925959789803
"1171","Ciceribacter",5.18097736806609e-06,618.5,0.0815030800020879,-6.62025522945856e-06,5.18097736806609e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.221262439965094,-9.79669240406153e-07,-1.72573208659042e-06,-2.33606394221884e-07,-0.898716723795702,"Healthy.control-Stage.III.IV.",0.898716723795702
"1172","Ensifer",-5.06121026110028e-06,621,0.0858968671446974,-1.08673439235867e-05,5.69881658108126e-07,"Wilcoxon rank sum exact test","two.sided",0.226105728983328,-3.1922092868914e-06,-1.41139200888702e-05,7.72950151508742e-06,-0.203144507738982,"Healthy.control-Stage.III.IV.",0.203144507738982
"1173","Georhizobium",-1.36731181781749e-05,548,0.0155118997873448,-1.36731181781749e-05,1.50208026789055e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.147848433275081,-1.86777393380355e-06,-3.40571620344934e-06,-3.29831664157756e-07,-0.823700860237775,"Healthy.control-Stage.III.IV.",0.823700860237775
"1174","Liberibacter",1.45354368093212e-07,829,0.78506294361721,-7.42100825233002e-07,1.02784751273601e-06,"Wilcoxon rank sum exact test","two.sided",0.865353471941697,4.48056700330237e-07,-1.22526100331652e-06,2.12137440397699e-06,0.184609404107697,"Healthy.control-Stage.III.IV.",0.184609404107697
"1175","Neorhizobium",-2.71102621942331e-06,642,0.130152719229614,-7.06297352508274e-06,7.23698030521724e-07,"Wilcoxon rank sum exact test","two.sided",0.286601901595291,-4.57442211809684e-06,-9.48639402560651e-06,3.37549789412829e-07,-0.52194093226417,"Healthy.control-Stage.III.IV.",0.52194093226417
"1176","Pararhizobium",-9.84770336384866e-07,674,0.228560607540767,-2.60709133205776e-06,5.55122359871089e-07,"Wilcoxon rank sum exact test","two.sided",0.400911011418706,-1.10231203668775e-06,-3.56906196262761e-06,1.36443788925211e-06,-0.269409038390414,"Healthy.control-Stage.III.IV.",0.269409038390414
"1177","Peteryoungia",4.67859586893678e-06,679,0.246015015355254,-6.35199545446223e-06,4.67859586893678e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.419695074376544,-3.95314479508811e-07,-1.04742172234087e-06,2.56792763323248e-07,-0.384009389654892,"Healthy.control-Stage.III.IV.",0.384009389654892
