"","ERR1018185","ERR1018186","ERR1018187","ERR1018188","ERR1018189","ERR1018190","ERR1018191","ERR1018192","ERR1018193","ERR1018194","ERR1018195","ERR1018196","ERR1018197","ERR1018198","ERR1018199","ERR1018200","ERR1018201","ERR1018202","ERR1018203","ERR1018204","ERR1018205","ERR1018206","ERR1018207","ERR1018208","ERR1018209","ERR1018210","ERR1018211","ERR1018212","ERR1018213","ERR1018214","ERR1018215","ERR1018216","ERR1018217","ERR1018218","ERR1018219","ERR1018220","ERR1018221","ERR1018222","ERR1018223","ERR1018224","ERR1018225","ERR1018226","ERR1018227","ERR1018228","ERR1018229","ERR1018230","ERR1018231","ERR1018232","ERR1018233","ERR1018234","ERR1018235","ERR1018236","ERR1018237","ERR1018238","ERR1018239","ERR1018240","ERR1018241","ERR1018242","ERR1018243","ERR1018244","ERR1018245","ERR1018246","ERR1018247","ERR1018248","ERR1018249","ERR1018250","ERR1018251","ERR1018252","ERR1018253","ERR1018254","ERR1018255","ERR1018256","ERR1018257","ERR1018258","ERR1018259","ERR1018260","ERR1018261","ERR1018262","ERR1018263","ERR1018264","ERR1018265","ERR1018266","ERR1018267","ERR1018268","ERR1018269","ERR1018270","ERR1018271","ERR1018272","ERR1018273","ERR1018274","ERR1018275","ERR1018276","ERR1018277","ERR1018278","ERR1018279","ERR1018280","ERR1018281","ERR1018282","ERR1018283","ERR1018284","ERR1018285","ERR1018286","ERR1018287","ERR1018288","ERR1018289","ERR1018290","ERR1018291","ERR1018292","ERR1018293","ERR1018294","ERR1018295","ERR1018296","ERR1018297","ERR1018298","ERR1018299","ERR1018300","ERR1018301","ERR1018302","ERR1018303","ERR1018304","ERR1018305","ERR1018306","ERR1018307","ERR1018308","ERR1018309","ERR1018310","ERR1018311","ERR1018312"
"Other Reductases: arsenate reduction, pt 1",0.479734644256591,0.622772842639594,0.31425286485991,0.382108078750156,0.151436523944659,0.255852897449721,0.402954787832536,0.224715627639557,0.501139033155134,0.580022339237275,0.193482495574764,0.191131988097819,0.19805523142746,0.592050758459743,0.514965860575515,0.539421776299336,0.40385460258009,0.530548140129008,0.447702770540004,0.963441027291595,0.180858182939348,0.326451233641339,0.346895133546006,0.838802757674347,0.386892809134208,0.568902529837954,0.42555621743776,0.197346318373787,0.74557643513451,0.235162714627986,0.466227296856633,0.273576072918093,0.421995643029553,0.459186257372041,0.434658730814802,0.213961867587449,0.22636505905465,0.372788771737407,0.267248109452095,0.641342928669554,0.129694237798412,0.19500005544815,0.314277515076754,0.221585435577729,0.177860929650276,0.358524135855902,0.252133022925949,0.288250532962733,0.595511077932871,0.961231590848669,0.359836738005517,0.211352146806367,0.753839638124033,0.213463542097342,0.464306405771753,0.336497153076117,0.528923083016477,0.509776716827348,0.0735380234915661,0.337569520943604,0.246467246384217,0.28777095505277,0.46305787366243,0.173709862908673,0.169331273232487,0.238428040301789,0.225178052956796,0.227456487510107,0.166042453988423,0.333075512227995,0.271752443216853,0.216501253132832,0.345633178920053,0.466076393246846,0.224128207218961,0.216303939017926,0.491773637611365,0.255653415853368,0.279225755820013,0.560924648256702,0.207426241250111,0.186633571802079,0.137546126233171,0.217733109267269,0.256987396690511,0.132528989786622,0.681190033773913,0.311213129863527,0.211840042914498,0.1659450283251,0.285562934561265,0.162256708401047,0.497919481485833,0.337906794413512,0.963338773606901,0.462051561456341,0.541308876996609,0.645969337812238,0.59336989974866,0.426734238738722,0.30205268762586,0.264363198071515,0.29415374922604,0.411997068313995,0.499440313139451,0.275398938663767,0.265616802490294,0.241770273895358,0.447457397407822,0.362898507238767,0.165905131453912,0.188372176665228,0.390515470467396,0.514468613721401,0.448038209254467,0.247798093539216,0.172864769417376,0.451453339737531,0.279689297886471,0.3917404759364,0.446971917842589,0.248392341987936,0.739690163454066,0.347509416949054,0.428983164572405,0.161633532164332,0.317280535952769,0.768328670524662
"SCFA and alcohol conversions: Alcohol production",0.310068139992934,0.249927030456853,0.574239275331419,0.502941273965582,0.221250556773379,0.0885899132480518,0.926210533525101,0.329533587947919,0.418790872496857,0.35608503361423,0.173758997501212,0.175963603759828,0.622102943083106,0.314964994165694,0.212003514125861,0.57241510986573,0.210383374530157,0.452138718368251,0.26985274783066,0.11564133583423,0.303086361358994,0.243052741520321,0.18742572089823,0.894581479760087,0.234257707264993,0.401377787771623,0.334103007781844,0.409207862659621,0.589313814779845,0.0547069192048886,0.394679217381413,0.400057730524275,0.38689756414298,0.140485370276584,0.184293626518972,0.260623672979175,0.539297623068178,0.194836575825475,0.379565335016683,0.536547352565846,0.0762471879275286,0.60365846896567,0.207185444078947,0.446147038322068,0.26196542332248,0.253422671286192,0.307022710103144,0.38774050786626,0.227338244338963,0.966428953311383,0.193029587292429,0.0534067117583433,0.233287059640124,0.151905998313129,0.501656099693922,0.275815021891509,0.161722380650613,0.554003402661462,0.146636198249454,0.209265876747539,0.569500640286644,0.317104994565727,0.414865102578093,0.366521239115752,0.14228220376146,0.276673957189825,0.399511750254361,0.374451478536008,0.527875070911877,0.505580805856879,0.296640735203439,0.321372001432152,0.630411644856213,0.415762430161755,0.374062296151337,0.15187474272447,0.610220118719599,0.3055254455354,0.30179152794894,0.495117958649628,0.175662680169961,0.278898826989517,0.368340459714331,0.204962846273482,0.236698996635532,0.17921708119887,0.636059788007339,0.304050111076882,0.277340530452251,0.239560313796871,0.391173934579611,0.157198226861071,0.289324247586599,0.259375041526584,0.411831817828554,0.548658303336745,0.285910372155725,0.486806245114402,0.499279111845085,0.529775359338267,0.149453501893856,0.248879920133436,0.428974896533745,0.297252020293359,0.142531210563466,0.205282304187215,0.208203630513099,0.240877910446127,0.453513420975669,0.31514515040132,0.130167089008552,0.155553157819019,0.321681950062475,0.38607715350496,0.151791179291432,0.160771689243176,0.146856666639162,0.205934987062487,0.165428103673052,0.296976811116177,0.245761794215599,0.123661159192237,0.721249028575797,0.374316089530098,0.482275745481797,0.251450458942238,0.369095141833361,0.747559553465352
"SCFA and alcohol conversions: Butyrate, pt 1",0.0727072889703726,0.262458756345178,0.0197347053044991,0.0277527748950091,0.0115186443710941,0.0147854073747325,0.00921267623548289,0.00109050988639711,0.0158423385099872,0.0251271259156227,0.0261641167172066,0.0173975801525213,0.0142849734214962,0.120151691948658,0.00144880627610549,0.000769100448283373,0.0324175360897484,0.0162797659322319,0.0027430497454163,0,0.0628483937537007,0.0729797446536501,0.0214627509851755,0.0280774848947613,0.000177019544064037,0.00155942914380331,0.0431339176807648,0.0317417137623747,0.0259133307152625,0.00502117920424033,0.141669510484207,0.139515433663557,0.0954087129998635,0.0167943670255346,0.00494337439034471,0.0547150792459305,0.00766782889135181,0.0315195085064543,0.0146013423856331,0.00552987036533406,0.0296904952990049,0.0497037220495115,0.0501730400219298,0.0260179666512637,0.0478316105160121,0.0522879949763755,0.0256147762137494,0.0663707261785897,0.0394688038461719,0.00185223597603195,0.0736820042190289,0.0327487199008416,0.055063734169397,0.0585889824201631,0.104902710975077,0.0256403009311599,0.0256455956907478,0.0240876778813816,0.0437115945687791,0.0409647402312439,0.0864307133208363,0.047462994532625,0.0409865147300412,0.0415107427757799,0.0673685763582936,0.00369274774510543,0.0133260540486885,0.123144163831753,0.0834064795816129,0.0338600797203279,0.0357085540041727,0.0422226996061583,0.0784390743312418,0.0375766841999171,0.0523075668623614,0.0171408433602924,0.0519337742391609,0.0832466099177488,0.0648432566323934,0.0537572121065403,0.0188623788284779,0.0175186615304168,0.0459853790648961,0.0738616584061089,0.0370420170075954,0.0519916315309995,0.172740712173801,0.0457130835293145,0.0985105651805845,0.0965342285463597,0.0788677099194628,0.0345510311520062,0.0555547396659422,0.13538995123118,0,0.00668853625008834,0.0113444176641203,0.0909583870308946,0.010263273013416,0.041192297387557,0.156031075230834,0.0217867708827934,0.0875199600256357,0.0146822261776716,0.0219668180554268,0.103442779725853,0.0416870693574901,0.00612062782969545,0.033325962436961,0.0310141774810592,0.0513264174849541,0.0383038411739318,0.0279230818102882,0.0208346545401641,0.0285991064586556,0.000622479885538027,0.0399775564595315,0.0204211276552889,0.0519349187304069,0.000924839042435884,0.0691529398714871,0.0106005769735117,0.081411718242391,0.0737125321776059,0.122120026490528,0.0138438181307967,0.113919154619163,0.00762109158997213
"SCFA and alcohol conversions: Butyrate, pt 2",0.321246239138818,0.478937182741117,0.11846800981156,0.322764976018481,0.413580018789278,0.73426293518927,0.0559511579441721,0.321240357628823,0.414618227070132,0.208176401696819,0.671821074163222,0.379182513252015,0.205756514974718,0.346149358226371,0.615550006935775,0.0855180536918166,0.48111084977878,0.475340460344213,0.431337102287668,0.0453468884918036,0.483934033361713,0.124785261367593,0.275622380684306,0.0451303587632517,0.498287889097256,0.436631399427041,0.388407605972069,0.312912725022273,0.107382681183034,0.688592150106831,0.34820886891897,0.399328697621576,0.116821858252601,0.282575844211008,0.635441293984734,0.17805992236258,0.286913318333817,0.438280543761862,0.31746776084408,0.101852820373353,0.24380720306386,0.220670700827656,0.338599489446272,0.0965080943914913,0.0755794983581748,0.459971262425513,0.203379534697276,0.146520225598402,0.413742834204262,0.00411056154302359,0.279095973892505,0.153140711099144,0.599289424304277,0.163075727256189,0.216077284652383,0.209562375382844,0.729021440642163,0.17274969336481,0.831998604976797,0.551382059939517,0.209946956802207,0.273840458575393,0.246068162777316,0.107393074241069,0.203810640120327,0.0683716993622887,0.35759175621014,0.168129807776551,0.145179544639909,0.275115540869112,0.450937164770376,0.110817042606516,0.182903713014303,0.22986813930757,0.265747309197652,0.583996943788814,0.263914289566573,0.191030864355397,0.234155523264726,0.231476197886946,0.562552613481036,0.413159090545814,0.267659060544952,0.367379854590808,0.405690313558866,0.524208131331859,0.237676611857098,0.440407941433555,0.309847703822911,0.420475818076291,0.234575941587628,0.460745267687519,0.152910767784762,0.369204549984718,0.548180617082459,0.163693603944732,0.49662567915356,0.30147395404193,0.182251397125248,0.256089599661888,0.546897762696831,0.17671999220814,0.200252012296462,0.568542438058615,0.522341130923947,0.51628569821298,0.48230649505089,0.514012296001883,0.209050509661819,0.526149576175831,0.167500791891036,0.146130053229751,0.528272517418836,0.148121896718309,0.729354327217346,0.674926138580746,0.542560213873739,0.65308873429293,0.351037632454268,0.264904945301915,0.316311843206854,0.165990034093889,0.119733606818442,0.162852862897948,0.333107495773715,0.263922367168181,0.274736609086774,0.199226940996764
"SCFA and alcohol conversions: Propionate, pt 1",0.00187032850819366,0.0224809644670051,0,0.000173391096367202,0.000859716449176559,0.00116812886993743,0.000219163071022533,0,0.00219425785069396,0.151596713542937,2.86887244706213e-05,0.00341399491595562,0.00143653571891612,0.026779463243874,0.000339082319939582,0,0.00211235416546478,0.0499218817277055,0.000209165013267038,0.00120753376766074,0.000770802019501291,0,0.00688840933258272,0.00018259079742381,0.000110637215040023,0.00399202179696466,0.000888813245208446,0,0.000122547995643976,0,0,0,0.00441343226698913,0.0201271013379948,0.00804056102063872,0.000403199862740472,0,0,0.000118521572214421,0,0,0,2.99821820175439e-05,0,0.00143471690952721,0.00526564813260276,7.40044094293952e-05,0.006803033165124,3.7560272499777e-05,0.432812623251112,0,0.00167120833004508,0.00236172302841715,0.00605619594158797,0.000759728902492348,0.00245123229665564,0,0,0.000520531045772897,0.00224497046012938,0.00131570123362958,0,0.00199163394483651,0.00015333783611106,0.00281146388744308,0.00478213626295046,0.0363674715239348,0.000475614732041163,0.00119668202973077,0.000593499079119171,0.00464570188108692,0.00052703186537773,0.000684216394838474,0,0.0492192596216569,0,0,0.000621654427025443,0,0.00232286028831134,0,0,0,0,0,0,0.0058257079082378,0.00215391474004002,0,0,0,0,0.00012238344200983,0,0.0217766379109349,0.000378424341347875,0.000138894562686384,0.140349579926619,0,0.00389432492707575,0,0,0,0,0,0.00110633989011607,0,0,0.000228260016691514,6.00105018378216e-05,0.000158378207158695,0.00586246583225435,0,0,0,0,0.000404313780498874,0.0559489316868347,0,0.00579479567847938,0.00661051819807257,0,0,0,0,0.000637986074634777,0,0.0258854317797329
"SCFA and alcohol conversions: Propionate, pt 2",0.152628042458766,0.0394003807106599,0.0348963947897509,0.156567060281455,0.0141055739579828,0.0461860183959875,0.132288395119708,0.250125968496922,0.330136760168125,0.113966238247062,0.0718738614162476,0.0143210436084892,0.042958641255024,0.176820303383897,0.120274040165842,0.126234661689923,0.152839474396581,0.335715838120897,0.107131331723759,0.0787649415655764,0.0314557296867391,0.0407247179147666,0.0357556139363233,0.74713941084036,0.0358907125589835,0.137007823428233,0.05691808734954,0.0603255781267356,0.257852123561802,0.0671526622970274,0.158542827892162,0.190410811891008,0.0571534773423421,0.0589763277842218,0.138199553608333,0.0787097604392305,0.0436214794343311,0.0518977254713788,0.021349342334102,0.11775206934304,0.0265384791314075,0.0438687283521179,0.0703060752467105,0.117090639954261,0.0866245045020028,0.0180841762367732,0.0218158831963738,0.068022236014788,0.0528308707879676,0.93355322549074,0.0426928763319691,0.0491660206208539,0.147385634371158,0.0685398647195991,0.0544353957149104,0.0337031593660712,0.144589010350655,0.343800693720903,0.014038722304495,0.0529209991312681,0.100948135185108,0.0367765107002764,0.313861235588233,0.0526697212537194,0.0632948225622026,0.0703074589593826,0.115418021192645,0.0548759271358231,0.081473160736411,0.107360154386341,0.0617751649224168,0.095109201575367,0.0468409475636828,0.109048450342108,0.0866866438356164,0.0268247683409689,0.132327063159241,0.0723125741411431,0.0822005996284511,0.338803294657421,0.0187311126520619,0.0450662544270471,0.0594627461809013,0.0744101360675404,0.0329634211202543,0.0134316674220263,0.529146069254052,0.0674901633719285,0.043436959552527,0.0725771072157476,0.138000146764754,0.0202453706882739,0.0834777457949049,0.0909996943643443,0.278147198259112,0.0796514848596068,0.103517300543323,0.308093718969852,0.203080793831165,0.118905211678446,0.0224271787083616,0.0408098664426507,0.0757449027254261,0.0475113983571136,0.0518975879991729,0.0179873989761668,0.0483980973033472,0.0320265409693366,0.0500602749106576,0.0531317980646613,0.0392223630028508,0.046180405697022,0.045236027870137,0.181893808545006,0.104497105870673,0.0290010591448799,0.040724299258208,0.0914225066236966,0.0363642823759638,0.189423851146186,0.109764181713981,0.0740414371885654,0.488393869517027,0.115022033479254,0.134219400826086,0.064530132849807,0.120601535950336,0.469712730836404
"SCFA and alcohol conversions: acetate, pt 1",0.810944423534735,0.93502538071066,0.840251306647113,0.958745668409927,0.945985688249699,0.992501102779003,0.997033471288659,0.999849081221079,0.980764688702366,0.976853900786088,0.94591027888309,0.843261670640629,0.967239725139375,0.885501750291715,0.998720734883864,0.712367188991645,0.985359965563302,0.995960813742255,0.894279038079984,0.243173771656252,0.861045417757176,0.997363209350905,0.852403515356227,0.992735099484319,0.950058361130933,0.908028723867151,0.807084030673513,0.945770227351555,0.994190110933788,0.849095365007816,0.977950934668032,0.887381069568982,0.867455877440209,0.987236771168581,0.985809153784685,0.858260235485877,0.925143533955829,0.775813907656452,0.978936655372762,0.999916319742265,0.953630432341848,0.981480317754868,0.812564247532895,0.952629991933021,0.909147708733955,0.801346610470682,0.922070273353787,0.970496802223602,0.997863759501575,0.986555220880601,0.993008852748679,0.909197680734218,0.951447915625018,0.686597648304033,0.914412986445124,0.958203149088368,0.985196847275032,0.998422642206191,0.993045705228474,0.980195300488699,0.996921514589275,0.972155558130169,0.959726060887947,0.990876398751392,0.979127134724858,0.948301531568523,0.966759312107601,0.911275323355437,0.939180893729555,0.91036249392142,0.955350581557408,0.946563551736484,0.970464658956139,0.96741705935823,0.983875570776255,0.799587174574218,0.94706364324657,0.9743174096683,0.924448654514687,0.998812632209945,0.956042952575814,0.954483905072237,0.913911644032388,0.961020519075252,0.948191374292595,0.939752058927206,0.995936028234524,0.910151700716052,0.871848815800135,0.968582164588039,0.957424462015447,0.969748296672694,0.871426403493313,0.951908893997581,1,0.997861674504914,0.825613791413048,0.991056275044191,0.917321764609957,0.977826498767929,0.937197195700211,0.996816294727102,0.868008559728,0.998438972386944,0.827644966026651,0.974493240075756,0.947741422125844,0.94431214107007,0.697822970090804,0.90441077188508,0.95211038961039,0.99550424399367,0.981501090662657,0.830946456616542,0.983782272795184,0.990435178475203,0.993436089543125,0.97229280612324,0.988149152320017,0.858952344919691,0.982674790499658,0.914933123524784,0.983055813894232,0.986355240768481,0.931989490928737,0.834099636156062,0.965722083968852,0.992992099687382
"SCFA and alcohol conversions: lactate D",0.451474211402539,0.415390228426396,0.182627720645523,0.400298844654327,0.243235568142254,0.821264029799539,0.149161994775309,0.38300508498918,0.711800485073205,0.538634536701681,0.67725184970551,0.201061146471713,0.362787501620641,0.427257876312719,0.469906444105362,0.436198277322562,0.623477307724737,0.837173635800722,0.549649798006359,0.830798770268921,0.523672381112548,0.305117200207747,0.519191374241571,0.814437952327203,0.615690569836976,0.452435950974351,0.269508977959323,0.328178308544329,0.228454530515844,0.680963148932563,0.410704129223069,0.398348018843835,0.272677654764201,0.524276682295666,0.696098206166818,0.353653462586055,0.28685861608056,0.57433882721894,0.346325187122374,0.279331673674888,0.143986427202149,0.304049932907738,0.326120476973684,0.223519944236026,0.43149111054031,0.431804950799441,0.365264180324078,0.328035189033111,0.688202787911226,0.958108498958482,0.479535906820763,0.236345995831264,0.699817062051846,0.38735508624539,0.482354066462615,0.336474028243129,0.775830428812843,0.592891339039606,0.889761935126216,0.557355711389941,0.440874877451372,0.306443337360764,0.534434694978876,0.153016556835399,0.194511497903697,0.37842284475655,0.488711938854009,0.339160865418554,0.184932531405847,0.327257306739469,0.613253765130206,0.3433097028285,0.223594315428826,0.428792563771969,0.49519596651446,0.528854838852973,0.566680380151632,0.285317742135383,0.435264038847095,0.636469482918619,0.464713654250599,0.396709085636387,0.210059493427273,0.341330922369123,0.451415407232112,0.350260255723566,0.720269606983838,0.39743233326571,0.307931079763412,0.47540389493963,0.314915885450109,0.583682391448648,0.270993655642366,0.514630645954314,0.857772596564856,0.338774133100504,0.516928796110952,0.572324452989105,0.359939326325489,0.542718706721861,0.3412783337158,0.359280835676979,0.348423293757264,0.362615292359531,0.654976222220638,0.59206529280504,0.307518100101431,0.743415397922928,0.445160530989864,0.465501462755982,0.245894044979411,0.244245432311898,0.364434867320358,0.247180700059314,0.811575553402831,0.731404574762621,0.290045629698085,0.822233154119087,0.317294420863614,0.28129658553306,0.548836754798106,0.210674009965906,0.626756526059649,0.335228842769674,0.328739608567594,0.2157903951916,0.443423558860662,0.547494949384345
"SCFA and alcohol conversions: lactate L",0.206227963027531,0.513667512690355,0.531115437265994,0.527340971041137,0.196789484228482,0.107851786501985,0.822499437416224,0.380407821487426,0.21228174880319,0.236783872395386,0.215498222733519,0.153570654422922,0.451829378970569,0.372914235705951,0.419414004099813,0.457410390385707,0.244309735023808,0.185359692611775,0.169770277054,0.087086713798959,0.362508189771457,0.32865426652132,0.236633671107775,0.17377664165726,0.202189510485642,0.45511092680904,0.304329655159372,0.428118687984984,0.744208910910392,0.0796407887290234,0.51275452166989,0.443499950040892,0.58966607538594,0.292451520151607,0.166165164916921,0.224833251120595,0.35026804104096,0.234252027539405,0.238267008489752,0.698203663800618,0.16432899064791,0.602641919541037,0.2760009765625,0.478508940249528,0.494350223653854,0.219452154554949,0.269129368958234,0.492905523922606,0.30039532186806,0.471502151690531,0.429784270594811,0.100497648702725,0.238816373828697,0.273097722724792,0.387366090948841,0.336712984850665,0.189401140684411,0.323938646584809,0.148585587015874,0.28980717733774,0.517987104850531,0.478999431746084,0.192648843331753,0.344548292291123,0.274621825320388,0.378341838943684,0.248114003523836,0.490196078431373,0.649911236674917,0.476528068677416,0.218065022932874,0.379700680272109,0.648632074037282,0.489048374275945,0.475619699934768,0.144832426637605,0.595060379667627,0.49514971838661,0.394963856751338,0.311003902174728,0.178633290814507,0.271934291318535,0.252881930789034,0.313498811631733,0.38771162384888,0.295663777988363,0.18717058747911,0.321619543520348,0.312434866911972,0.407587148388644,0.422402722486195,0.291652361006203,0.413518964538174,0.44668983296347,0.157413538509365,0.622209405440648,0.211176927162057,0.520989584433693,0.556893217956716,0.414311644107003,0.300222002769233,0.459302750283064,0.583652874786821,0.392712666216126,0.152741039662905,0.305940482664217,0.244010352908258,0.241020250628213,0.440174476250259,0.211750806391118,0.150130662020906,0.22863616745792,0.30614265443995,0.447312758567949,0.183903725016748,0.146450006503521,0.0720544915960492,0.230942346725337,0.253478590033372,0.408290567611878,0.265197193104778,0.226897456071335,0.382397156434332,0.537288209543478,0.563516269018282,0.300443472275188,0.46748207774137,0.312853474659323
"SCFA and alcohol conversions: pyruvate => acetyl CoA v1",0.097945178593282,0.0258883248730964,0.00283347646839638,0.00533942582048412,0.00181279577066188,0.0184041562515316,0.101993014177111,0.0048294009254729,0.314042996279412,0.233285463539173,0.00026967401002384,0.00472441720692849,0.0240010372099054,0.033465577596266,0.00302091521400718,0.0040767702083832,0.0914702606272272,0.325275464301385,0.00905385700284464,0.0225213926593489,0.00544116152857048,0.00311049979168212,0.00953118158503784,0.735376137042693,0.0106322363653462,0.0127645408006822,0.00324889607503853,0.00620688560786901,0.0581545942965049,0.00133632177431619,0.00916183217684753,0.00706828854900248,0.021161419638362,0.0204538399960791,0.0217326609903282,0.00467754734381367,0.000304429931170295,0.00152520660979988,0.00244257500998415,0.030864068394664,0.000257816625845701,0.00128085227503761,0.00424033717105263,3.13280754380057e-05,0.00537787435119556,0.00608547575076368,0.0151863215183238,0.0174838761907332,0.00160570164936547,0.932916336779739,0.000297495627715774,0.017148454364407,0.0860073057534279,0.0124266128632146,0.0263718845649322,0.0156478036547514,0.0161398922686946,0.311889532199992,0.00193117017981745,0.00540345283621567,0.0405887443675533,0.013216041311508,0.301440356824477,0.0217009547105748,0.0111229052339949,0.0127262925315434,0.0434306524058863,0.00423046787973456,0.00475850448614643,0.00171923281628715,0.0210323594252844,0.00855281059792338,0.0156964309245537,0.00850419695050755,0.0601761252446184,0.00058044320985095,0.00451507849529651,0.0115812645946164,0.0228570027161084,0.311983768797588,0.00858937371765787,4.56690863670927e-06,0.00111567608576202,0,0.000986034170565983,0.00282458718452291,0.508127943530952,0.00492895838185903,0.00214013706935329,0.000561324726354196,0.000256838320277385,0,0.0266110556306174,0.066857799689049,0.276412528172845,0.00164819758309948,0.0643653744025491,0.147173571644871,0.00313204548454814,0.104320361055241,0.00115513636023752,0.018694376468583,0,0,0.00951111174486835,0.00227831011269666,0.000419712496939596,0.000197086405965149,0.0024751945559986,0.000802640462080864,0.00491764333227748,0.00586246583225435,0,0.0221216654293953,0.00856912896587289,0.00233197688462753,0.00614721972391145,0.0559489316868347,0.00506995443873828,0.0373104645861022,0.0618399055564799,0.001049042748492,0.421610844279108,0.000360680056428977,0.0166698617961275,0.00158776985491813,0.000622748314809004,0.358881144915714
"SCFA and alcohol conversions: pyruvate => acetyl CoA v2",0.22401917433078,0.208105964467005,0.336621786684255,0.262720659294145,0.254868971043894,0.81327500857717,0.0693279325290831,0.340708880109635,0.447930819926096,0.412721924666793,0.676264957583721,0.621556446686504,0.243394269415273,0.375492998833139,0.751891925216936,0.127694876876699,0.572479042872802,0.49769745879825,0.65566060287333,0.133727705574855,0.549613372714309,0.521739254507371,0.613580565459436,0.0331817276409269,0.625481963368018,0.531035268213052,0.405565483788614,0.383822652638833,0.0542358436176168,0.882274040702965,0.301966025859781,0.346534873307404,0.202361515623456,0.473354462433223,0.78916260229809,0.605638364038004,0.39289774484015,0.540572209535969,0.444646560941989,0.0919715766057893,0.700783014042689,0.243981103270332,0.613193445038377,0.230110588106296,0.126930793421592,0.508240793837338,0.447267233005967,0.16015327738349,0.551570254142194,0.0177247881176433,0.234149342805113,0.743235087947338,0.642588660200114,0.424706038004201,0.257545365107127,0.505889124134104,0.775926145965357,0.192324228796012,0.835795878955711,0.574607951136068,0.115596488482824,0.285017957927142,0.343070872949854,0.114198353443712,0.562149335453543,0.160251844278895,0.451475916321314,0.170810772924004,0.218783956558184,0.284494740832354,0.47397562273522,0.282133906194057,0.109791390023618,0.438920773288606,0.282381360078278,0.827833436490332,0.136880170646458,0.284212141540483,0.311487973709542,0.209849965128276,0.650703558169465,0.456124566999975,0.472262897912849,0.593856048406284,0.404916426134089,0.550542714442018,0.105318514882726,0.457416354223802,0.428759418977931,0.386060617620692,0.400135757397861,0.509895702198112,0.362766551136697,0.305423039613039,0.588528794590814,0.154736801311263,0.53135749009355,0.293322488186537,0.233412454151772,0.228101026033864,0.531837156714359,0.256607862473672,0.248574283883162,0.569422895706222,0.683801877981135,0.48094376418084,0.594728236158232,0.593355998270019,0.172921228894865,0.624544295251669,0.690148875514729,0.576319953963458,0.544346555412016,0.194487862927745,0.79236007691974,0.727260902688741,0.761161948297344,0.681179405339242,0.376545926134454,0.491302955927863,0.362231571496861,0.722166273275636,0.0597505510045482,0.220823455838508,0.162631363390788,0.532998990255123,0.221790839274985,0.277003684622586
"SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3",0.64278572731534,0.886386421319797,0.664824840542226,0.753677548657876,0.553058314839056,0.926362953160483,0.978226540256538,0.745302653006083,0.918022628284085,0.874843068363485,0.8775938193012,0.567191164009695,0.882717489952029,0.72066219369895,0.698995083306361,0.908108631404577,0.873462885138524,0.939137459454361,0.850384266010087,0.995265313370551,0.834147930922125,0.78052998350579,0.748522236817414,0.971034459863223,0.854777591538466,0.870219867828159,0.596178103045603,0.588953647848786,0.922078971042466,0.719140565593205,0.971869904826906,0.701977270456404,0.853443935765269,0.706016892388623,0.844600589677882,0.552630450168357,0.698390802410704,0.706084974572749,0.421197325534958,0.966653417292525,0.803963722705744,0.861146741681853,0.602858158580044,0.709778667147031,0.86315346148595,0.540131216026758,0.781551317432664,0.7973716166986,0.940837875778789,0.978211394464911,0.883845987415034,0.896013703908307,0.910430992394252,0.663737245108902,0.833206711849584,0.841402187095315,0.882069866920152,0.939419437373884,0.95273838369905,0.865149520406244,0.910672827895421,0.920088603474625,0.700736129372725,0.484111279458206,0.872635767886197,0.931804278782901,0.895637392361714,0.839264749688973,0.780795511313443,0.739877011674701,0.841049421821284,0.847303974221268,0.886703901553931,0.798919099833035,0.915334855403348,0.745756989750439,0.92295326236893,0.910168968033979,0.907118901784783,0.915126258696316,0.778904954727437,0.611664341349019,0.59189684458911,0.568663642943547,0.895668620807114,0.897174955021768,0.888800266451635,0.72194964347702,0.694379485975956,0.916049254882298,0.755902694967804,0.899906154867358,0.724744952906852,0.896977529135051,0.999713997046708,0.92616621947244,0.666865476530904,0.863270163874393,0.549580797713866,0.89223436892691,0.763485830241367,0.92542337801478,0.834236739482288,0.478607258778401,0.673492232116757,0.840977704438486,0.613750830680984,0.876268059410602,0.891811885213744,0.460321806316105,0.834035476718404,0.935261113508848,0.789856837290074,0.701626110280046,0.896929475779439,0.89675195570173,0.717066992318038,0.947374537115942,0.741989881956155,0.722916929405031,0.815161671143226,0.832703907684238,0.927722854267259,0.848171148504196,0.841394499729866,0.640928965287321,0.809901211683342,0.838341974585411
